REGION,DISTRICT NAME AND NUMBER,CUMULATIVE YEAR END ENROLLMENT,DISCIPLINE POPULATION,DISCIPLINE RECORD COUNT,STUDENTS EXPELLED,STUDENTS EXPELLED TO JJAEP,STUDENTS REMOVED TO A DAEP,STUDENTS SUSPENDED IN SCHOOL,DISCRETIONARY DAEP REMOVALS,DISCRETIONARY EXPULSIONS,DISCRETIONARY EXPULSIONS TO JJAEP,MANDATORY DAEP REMOVALS,MANDATORY EXPULSIONS,MANDATORY EXPULSIONS TO JJAEP,STUDENTS SUSPENDED OUT OF SCHOOL,DisciplinePopPct,DisciplineRecordCtPct,ExpelledPct,JJAEP_Pct,DAEP_Pct,ISS_Pct,Discr_DAEP_Pct,Discr_Expul_Pct,Discr_Expul_JJAEP_Pct,Mand_DAEP_Pct,Mand_Expul_Pct,Mand_Expul_JJAEP_Pct,Suspension_Pct,DisciplinePopPct_Rank,DisciplineRecordCtPct_Rank,ExpelledPct_Rank,JJAEP_Pct_Rank,DAEP_Pct_Rank,ISS_Pct_Rank,Discr_DAEP_Pct_Rank,Discr_Expul_Pct_Rank,Discr_Expul_JJAEP_Pct_Rank,Mand_DAEP_Pct_Rank,Mand_Expul_Pct_Rank,Mand_Expul_JJAEP_Pct_Rank,Suspension_Pct_Rank
1,JIM HOGG COUNTY ISD 124901,1202.0,168.0,357.0,0.0,0.0,20.0,123.0,13.0,0.0,0.0,0.0,0.0,0.0,68.0,0.13976705490848584,0.29700499168053246,0.0,0.0,0.016638935108153077,0.10232945091514144,0.010815307820299502,0.0,0.0,0.0,0.0,0.0,0.056572379367720464,0.14833333333333334,0.23666666666666666,0.515,0.51125,0.13666666666666666,0.2791666666666667,0.07083333333333333,0.5079166666666667,0.5054166666666666,0.5958333333333333,0.5029166666666667,0.5020833333333333,0.08333333333333333
1,LA FERIA ISD 031905,3623.0,254.0,642.0,0.0,0.0,59.0,226.0,34.0,0.0,0.0,0.0,0.0,0.0,35.0,0.07010764559757107,0.1772012144631521,0.0,0.0,0.016284846812034227,0.06237924372067347,0.009384487993375655,0.0,0.0,0.0,0.0,0.0,0.009660502346121999,0.5533333333333333,0.4708333333333333,0.515,0.51125,0.14666666666666667,0.51,0.09,0.5079166666666667,0.5054166666666666,0.5958333333333333,0.5029166666666667,0.5020833333333333,0.44083333333333335
1,LA JOYA ISD 108912,30634.0,3499.0,10670.0,0.0,0.0,357.0,2504.0,143.0,0.0,0.0,130.0,0.0,0.0,1927.0,0.11421949467911471,0.3483058040086179,0.0,0.0,0.011653718091009988,0.08173924397728015,0.004668015930012405,0.0,0.0,0.004243650845465822,0.0,0.0,0.0629039629170203,0.28583333333333333,0.1625,0.515,0.51125,0.225,0.4,0.16,0.5079166666666667,0.5054166666666666,0.13833333333333334,0.5029166666666667,0.5020833333333333,0.06666666666666667
1,LA VILLA ISD 108914,623.0,48.0,210.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07704654895666131,0.33707865168539325,0.0,0.0,0.0,0.07704654895666131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5125,0.18,0.515,0.51125,0.6733333333333333,0.43583333333333335,0.615,0.5079166666666667,0.5054166666666666,0.5958333333333333,0.5029166666666667,0.5020833333333333,0.7441666666666666
1,LAREDO ISD 240901,25428.0,2179.0,5604.0,29.0,0.0,370.0,1942.0,135.0,10.0,0.0,150.0,0.0,0.0,358.0,0.08569293691993078,0.22038697498820198,0.001140475066855435,0.0,0.014550888784017618,0.07637250275287086,0.0053091080698442665,0.0003932672644329086,0.0,0.005899008966493629,0.0,0.0,0.014078968066698129,0.4625,0.37,0.013333333333333334,0.51125,0.17333333333333334,0.44333333333333336,0.14416666666666667,0.0125,0.5054166666666666,0.10416666666666667,0.5029166666666667,0.5020833333333333,0.38666666666666666
1,LASARA ISD 245901,439.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07517084282460136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8795833333333334,0.6866666666666666,0.515,0.51125,0.6733333333333333,0.85875,0.615,0.5079166666666667,0.5054166666666666,0.5958333333333333,0.5029166666666667,0.5020833333333333,0.7441666666666666
1,LOS FRESNOS CISD 031906,11444.0,1328.0,4145.0,11.0,15.0,104.0,1215.0,16.0,0.0,0.0,27.0,0.0,0.0,567.0,0.11604334148898986,0.36219853198182456,0.0009612023767913317,0.0013107305138063614,0.009087731562390773,0.10616917161831528,0.0013981125480601187,0.0,0.0,0.0023593149248514506,0.0,0.0,0.04954561342188046,0.2725,0.15083333333333335,0.015,0.006666666666666667,0.2725,0.25416666666666665,0.21916666666666668,0.5079166666666667,0.5054166666666666,0.1775,0.5029166666666667,0.5020833333333333,0.10833333333333334
1,LYFORD CISD 245902,1708.0,185.0,403.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10831381733021077,0.23594847775175645,0.0,0.0,0.0,0.101288056206089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.33166666666666667,0.515,0.51125,0.6733333333333333,0.2891666666666667,0.615,0.5079166666666667,0.5054166666666666,0.5958333333333333,0.5029166666666667,0.5020833333333333,0.7441666666666666
1,MCALLEN ISD 108906,25166.0,2327.0,6101.0,0.0,0.0,378.0,1859.0,180.0,0.0,0.0,185.0,0.0,0.0,788.0,0.09246602559008185,0.2424302630533259,0.0,0.0,0.015020265437495033,0.07386950647699277,0.007152507351188111,0.0,0.0,0.007351188110943336,0.0,0.0,0.03131208773742351,0.4225,0.31416666666666665,0.515,0.51125,0.1625,0.4533333333333333,0.11666666666666667,0.5079166666666667,0.5054166666666666,0.07416666666666667,0.5029166666666667,0.5020833333333333,0.20083333333333334
1,MERCEDES ISD 108907,5858.0,647.0,2036.0,0.0,0.0,105.0,553.0,31.0,0.0,0.0,41.0,0.0,0.0,202.0,0.1104472516217139,0.34755889382041655,0.0,0.0,0.01792420621372482,0.09440081939228405,0.005291908501194947,0.0,0.0,0.00699897575964493,0.0,0.0,0.034482758620689655,0.31083333333333335,0.165,0.515,0.51125,0.11583333333333333,0.325,0.145,0.5079166666666667,0.5054166666666666,0.07916666666666666,0.5029166666666667,0.5020833333333333,0.18333333333333332
1,MIDVALLEY ACADEMY CHARTER DISTRICT 108804,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8795833333333334,0.8995833333333333,0.515,0.51125,0.6733333333333333,0.85875,0.615,0.5079166666666667,0.5054166666666666,0.5958333333333333,0.5029166666666667,0.5020833333333333,0.7441666666666666
1,MISSION CISD 108908,16976.0,1890.0,5556.0,0.0,0.0,290.0,1368.0,110.0,0.0,0.0,214.0,0.0,0.0,920.0,0.11133364750235626,0.3272855796418473,0.0,0.0,0.017082940622054666,0.08058435438265787,0.0064797360980207355,0.0,0.0,0.012606032045240339,0.0,0.0,0.05419415645617342,0.305,0.18916666666666668,0.515,0.51125,0.12916666666666668,0.4091666666666667,0.12583333333333332,0.5079166666666667,0.5054166666666666,0.015,0.5029166666666667,0.5020833333333333,0.09
1,MONTE ALTO ISD 108915,1129.0,178.0,461.0,0.0,0.0,19.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.15766164747564215,0.408325952170062,0.0,0.0,0.01682905225863596,0.13640389725420726,0.0,0.0,0.0,0.0,0.0,0.0,0.03188662533215235,0.1,0.11416666666666667,0.515,0.51125,0.13416666666666666,0.11583333333333333,0.615,0.5079166666666667,0.5054166666666666,0.5958333333333333,0.5029166666666667,0.5020833333333333,0.19916666666666666
1,PHARR-SAN JUAN-ALAMO ISD 108909,35146.0,831.0,1946.0,0.0,0.0,291.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,0.02364422693905423,0.05536903203778524,0.0,0.0,0.008279747339668811,0.00421100551983156,0.0,0.0,0.0,0.0,0.0,0.0,0.020229898139190804,0.7358333333333333,0.7283333333333334,0.515,0.51125,0.29083333333333333,0.7166666666666667,0.615,0.5079166666666667,0.5054166666666666,0.5958333333333333,0.5029166666666667,0.5020833333333333,0.31583333333333335
1,POINT ISABEL ISD 031909,2567.0,555.0,1487.0,0.0,0.0,33.0,544.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.21620568757304245,0.5792754187767822,0.0,0.0,0.012855473315153876,0.2119205298013245,0.0,0.0,0.0,0.009738994935722634,0.0,0.0,0.0,0.0225,0.03833333333333333,0.515,0.51125,0.2075,0.015,0.615,0.5079166666666667,0.5054166666666666,0.03666666666666667,0.5029166666666667,0.5020833333333333,0.7441666666666666
1,PROGRESO ISD 108910,2024.0,121.0,232.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.059782608695652176,0.11462450592885376,0.0,0.0,0.0,0.023715415019762844,0.0,0.0,0.0,0.0,0.0,0.0,0.04199604743083004,0.5954166666666667,0.6066666666666667,0.515,0.51125,0.6733333333333333,0.6833333333333333,0.615,0.5079166666666667,0.5054166666666666,0.5958333333333333,0.5029166666666667,0.5020833333333333,0.14833333333333334
1,RAYMONDVILLE ISD 245903,2270.0,184.0,495.0,0.0,0.0,68.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.08105726872246696,0.21806167400881057,0.0,0.0,0.029955947136563875,0.06563876651982378,0.0,0.0,0.0,0.0,0.0,0.0,0.022466960352422908,0.49,0.37666666666666665,0.515,0.51125,0.02666666666666667,0.49333333333333335,0.615,0.5079166666666667,0.5054166666666666,0.5958333333333333,0.5029166666666667,0.5020833333333333,0.29083333333333333
1,RIO GRANDE CITY CISD 214901,10858.0,1021.0,2543.0,11.0,0.0,135.0,889.0,77.0,0.0,0.0,83.0,0.0,0.0,289.0,0.09403205010130779,0.23420519432676368,0.0010130779149014552,0.0,0.012433228955608768,0.08187511512249034,0.007091545404310186,0.0,0.0,0.007644133357892798,0.0,0.0,0.02661631976422914,0.41083333333333333,0.33666666666666667,0.014166666666666666,0.51125,0.21666666666666667,0.3983333333333333,0.11833333333333333,0.5079166666666667,0.5054166666666666,0.065,0.5029166666666667,0.5020833333333333,0.25166666666666665
1,RIO HONDO ISD 031911,2087.0,122.0,338.0,0.0,0.0,15.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0584571154767609,0.16195495927168185,0.0,0.0,0.007187350263536177,0.04551988500239578,0.0,0.0,0.0,0.0,0.0,0.0,0.04072831816003833,0.6025,0.5025,0.515,0.51125,0.30583333333333335,0.5966666666666667,0.615,0.5079166666666667,0.5054166666666666,0.5958333333333333,0.5029166666666667,0.5020833333333333,0.1525
1,ROMA ISD 214903,6570.0,517.0,1177.0,0.0,0.0,71.0,393.0,0.0,0.0,0.0,50.0,0.0,0.0,219.0,0.0786910197869102,0.1791476407914764,0.0,0.0,0.01080669710806697,0.059817351598173515,0.0,0.0,0.0,0.0076103500761035,0.0,0.0,0.03333333333333333,0.5008333333333334,0.46166666666666667,0.515,0.51125,0.24,0.5258333333333334,0.615,0.5079166666666667,0.5054166666666666,0.06666666666666667,0.5029166666666667,0.5020833333333333,0.19
1,SAN BENITO CISD 031912,11637.0,888.0,1941.0,0.0,17.0,253.0,734.0,170.0,0.0,17.0,37.0,0.0,0.0,99.0,0.07630832688837329,0.1667955658674916,0.0,0.0014608576093494887,0.02174099853914239,0.06307467560367792,0.014608576093494887,0.0,0.0014608576093494887,0.003179513620348887,0.0,0.0,0.008507347254447023,0.5183333333333333,0.495,0.515,0.005833333333333334,0.0725,0.5058333333333334,0.0425,0.5079166666666667,0.0016666666666666668,0.16416666666666666,0.5029166666666667,0.5020833333333333,0.4508333333333333
1,SAN ISIDRO ISD 214902,261.0,26.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09961685823754789,0.12643678160919541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37416666666666665,0.5791666666666667,0.515,0.51125,0.6733333333333333,0.85875,0.615,0.5079166666666667,0.5054166666666666,0.5958333333333333,0.5029166666666667,0.5020833333333333,0.7441666666666666
1,SAN PERLITA ISD 245904,287.0,15.0,66.0,0.0,0.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05226480836236934,0.22996515679442509,0.0,0.0,0.0,0.05226480836236934,0.041811846689895474,0.0,0.0,0.0,0.0,0.0,0.0,0.6258333333333334,0.3441666666666667,0.515,0.51125,0.6733333333333333,0.5608333333333333,0.0033333333333333335,0.5079166666666667,0.5054166666666666,0.5958333333333333,0.5029166666666667,0.5020833333333333,0.7441666666666666
1,SANTA MARIA ISD 031913,746.0,36.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.04825737265415549,0.1447721179624665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013404825737265416,0.6425,0.5325,0.515,0.51125,0.6733333333333333,0.85875,0.615,0.5079166666666667,0.5054166666666666,0.5958333333333333,0.5029166666666667,0.5020833333333333,0.3958333333333333
1,SANTA ROSA ISD 031914,1183.0,125.0,285.0,0.0,0.0,43.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.10566356720202874,0.24091293322062554,0.0,0.0,0.03634826711749789,0.0566356720202874,0.0,0.0,0.0,0.0,0.0,0.0,0.028740490278951817,0.3416666666666667,0.32166666666666666,0.515,0.51125,0.005833333333333334,0.54,0.615,0.5079166666666667,0.5054166666666666,0.5958333333333333,0.5029166666666667,0.5020833333333333,0.22666666666666666
1,SHARYLAND ISD 108911,10720.0,1233.0,3759.0,0.0,0.0,72.0,1173.0,30.0,0.0,0.0,27.0,0.0,0.0,212.0,0.11501865671641791,0.3506529850746269,0.0,0.0,0.006716417910447761,0.10942164179104477,0.002798507462686567,0.0,0.0,0.0025186567164179104,0.0,0.0,0.019776119402985074,0.2816666666666667,0.16,0.515,0.51125,0.31333333333333335,0.2325,0.20083333333333334,0.5079166666666667,0.5054166666666666,0.175,0.5029166666666667,0.5020833333333333,0.32083333333333336
1,SOUTH TEXAS ISD 031916,4392.0,196.0,385.0,0.0,0.0,42.0,192.0,33.0,0.0,0.0,0.0,0.0,0.0,29.0,0.044626593806921674,0.08765938069216758,0.0,0.0,0.009562841530054645,0.04371584699453552,0.007513661202185792,0.0,0.0,0.0,0.0,0.0,0.006602914389799636,0.6558333333333334,0.6641666666666667,0.515,0.51125,0.2608333333333333,0.6033333333333334,0.1125,0.5079166666666667,0.5054166666666666,0.5958333333333333,0.5029166666666667,0.5020833333333333,0.4691666666666667
1,UNITED ISD 240903,44998.0,3261.0,8113.0,85.0,85.0,596.0,2232.0,173.0,21.0,21.0,395.0,17.0,17.0,1739.0,0.0724698875505578,0.18029690208453708,0.0018889728432374773,0.0018889728432374773,0.013245033112582781,0.04960220454242411,0.003844615316236277,0.0004666874083292591,0.0004666874083292591,0.00877816791857416,0.00037779456864749545,0.00037779456864749545,0.03864616205164674,0.54,0.4583333333333333,0.005833333333333334,0.0016666666666666668,0.1975,0.5716666666666667,0.17916666666666667,0.010833333333333334,0.01,0.04833333333333333,0.0025,0.0016666666666666668,0.16
1,VALLEY VIEW ISD 108916,4724.0,411.0,949.0,0.0,0.0,80.0,271.0,82.0,0.0,0.0,10.0,0.0,0.0,69.0,0.08700254022015241,0.20088907705334463,0.0,0.0,0.01693480101608806,0.057366638441998304,0.01735817104149026,0.0,0.0,0.0021168501270110076,0.0,0.0,0.014606265876375953,0.4533333333333333,0.415,0.515,0.51125,0.13083333333333333,0.5325,0.0275,0.5079166666666667,0.5054166666666666,0.18166666666666667,0.5029166666666667,0.5020833333333333,0.3825
1,VANGUARD ACADEMY 108808,3443.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.004356665698518733,0.004937554458321232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004356665698518733,0.7583333333333333,0.7983333333333333,0.515,0.51125,0.6733333333333333,0.85875,0.615,0.5079166666666667,0.5054166666666666,0.5958333333333333,0.5029166666666667,0.5020833333333333,0.4816666666666667
1,WEBB CISD 240904,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8795833333333334,0.8995833333333333,0.515,0.51125,0.6733333333333333,0.85875,0.615,0.5079166666666667,0.5054166666666666,0.5958333333333333,0.5029166666666667,0.5020833333333333,0.7441666666666666
1,WESLACO ISD 108913,18487.0,1628.0,4403.0,0.0,0.0,351.0,1139.0,90.0,0.0,0.0,201.0,0.0,0.0,812.0,0.08806188132201007,0.23816736084816356,0.0,0.0,0.01898631470763239,0.06161086168659058,0.004868285822469844,0.0,0.0,0.010872505003515984,0.0,0.0,0.04392275653161681,0.44666666666666666,0.32916666666666666,0.515,0.51125,0.10583333333333333,0.5133333333333333,0.15666666666666668,0.5079166666666667,0.5054166666666666,0.02666666666666667,0.5029166666666667,0.5020833333333333,0.1325
1,ZAPATA COUNTY ISD 253901,3654.0,236.0,480.0,0.0,0.0,58.0,91.0,31.0,0.0,0.0,39.0,0.0,0.0,171.0,0.06458675424192666,0.13136288998357964,0.0,0.0,0.015873015873015872,0.02490421455938697,0.008483853311439518,0.0,0.0,0.010673234811165846,0.0,0.0,0.046798029556650245,0.5741666666666667,0.5675,0.515,0.51125,0.15083333333333335,0.6766666666666666,0.1,0.5079166666666667,0.5054166666666666,0.029166666666666667,0.5029166666666667,0.5020833333333333,0.11833333333333333
2,AGUA DULCE ISD 178901,376.0,31.0,57.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08244680851063829,0.15159574468085107,0.0,0.0,0.0,0.0797872340425532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48083333333333333,0.5191666666666667,0.515,0.51125,0.6733333333333333,0.41583333333333333,0.615,0.5079166666666667,0.5054166666666666,0.5958333333333333,0.5029166666666667,0.5020833333333333,0.7441666666666666
2,ALICE ISD 125901,5314.0,715.0,2339.0,0.0,0.0,99.0,600.0,33.0,0.0,0.0,0.0,0.0,0.0,318.0,0.13455024463680842,0.4401580730146782,0.0,0.0,0.01863003387278886,0.11290929619872037,0.0062100112909296195,0.0,0.0,0.0,0.0,0.0,0.05984192698532179,0.17333333333333334,0.0925,0.515,0.51125,0.11,0.21333333333333335,0.13166666666666665,0.5079166666666667,0.5054166666666666,0.5958333333333333,0.5029166666666667,0.5020833333333333,0.0725
2,ARANSAS COUNTY ISD 004901,3624.0,410.0,1064.0,0.0,0.0,68.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.11313465783664459,0.293598233995585,0.0,0.0,0.018763796909492272,0.10375275938189846,0.0,0.0,0.0,0.0,0.0,0.0,0.015728476821192054,0.2916666666666667,0.24083333333333334,0.515,0.51125,0.10833333333333334,0.2708333333333333,0.615,0.5079166666666667,0.5054166666666666,0.5958333333333333,0.5029166666666667,0.5020833333333333,0.37083333333333335
2,ARANSAS PASS ISD 205901,1637.0,273.0,972.0,0.0,0.0,19.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.16676847892486255,0.5937690897984117,0.0,0.0,0.011606597434331093,0.15821624923640806,0.0,0.0,0.0,0.0,0.0,0.0,0.05070250458155162,0.08333333333333333,0.03333333333333333,0.515,0.51125,0.22666666666666666,0.06666666666666667,0.615,0.5079166666666667,0.5054166666666666,0.5958333333333333,0.5029166666666667,0.5020833333333333,0.10333333333333333
2,BANQUETE ISD 178913,979.0,111.0,243.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11338100102145046,0.24821246169560776,0.0,0.0,0.0,0.10827374872318693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.30333333333333334,0.515,0.51125,0.6733333333333333,0.24166666666666667,0.615,0.5079166666666667,0.5054166666666666,0.5958333333333333,0.5029166666666667,0.5020833333333333,0.7441666666666666
2,BEEVILLE ISD 013901,3616.0,544.0,1371.0,0.0,0.0,97.0,463.0,51.0,0.0,0.0,23.0,0.0,0.0,182.0,0.1504424778761062,0.3791482300884956,0.0,0.0,0.026825221238938053,0.1280420353982301,0.014103982300884955,0.0,0.0,0.006360619469026549,0.0,0.0,0.05033185840707965,0.11666666666666667,0.13833333333333334,0.515,0.51125,0.03666666666666667,0.1425,0.04583333333333333,0.5079166666666667,0.5054166666666666,0.09416666666666666,0.5029166666666667,0.5020833333333333,0.105
2,BEN BOLT-PALITO BLANCO ISD 125902,600.0,22.0,31.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666666666666667,0.051666666666666666,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6958333333333333,0.735,0.515,0.51125,0.6733333333333333,0.6758333333333333,0.615,0.5079166666666667,0.5054166666666666,0.5958333333333333,0.5029166666666667,0.5020833333333333,0.7441666666666666
